id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,gamestop-price,gamestop-trade-price,upc
36032,Disney Infinity,Ezra Bridger - 3.0,$1.34 ,,$5.99 ,,$1.99 ,,$2.99 ,,,
35721,Disney Infinity,Falcon - 2.0,$2.00 ,,$2.00 ,,$2.09 ,,$2.99 ,,,
36027,Disney Infinity,Fear - 3.0,$3.00 ,,$9.99 ,,$3.19 ,$1.00 ,$4.99 ,,,
36363,Disney Infinity,Finn - 3.0,,,,,,,,,,
34201,Disney Infinity,Francesco,$4.99 ,,$9.70 ,$1.04 ,$5.19 ,$1.40 ,$6.99 ,,,7.12725E+11
35722,Disney Infinity,Gamora - 2.0,$2.24 ,,$9.88 ,,$2.39 ,$0.80 ,$3.99 ,,,
35723,Disney Infinity,Green Goblin - 2.0,$1.48 ,,$6.58 ,,$1.99 ,,$2.99 ,,,
35724,Disney Infinity,Groot - 2.0,$7.00 ,,$12.74 ,$1.48 ,$7.39 ,$2.00 ,$9.99 ,,,
36179,Disney Infinity,Hans Solo - 3.0,$3.00 ,,$6.33 ,,$3.19 ,$1.00 ,$4.99 ,,,
35725,Disney Infinity,Hawkeye - 2.0,$9.99 ,,$10.76 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,
35726,Disney Infinity,Hiro - 2.0,$1.00 ,,$11.27 ,,$1.99 ,,$2.99 ,,,
34202,Disney Infinity,Holley,$4.64 ,,$8.47 ,$0.98 ,$4.89 ,$1.40 ,$6.99 ,,,
35727,Disney Infinity,Hulk - 2.0,$7.12 ,,$8.50 ,$1.50 ,$7.49 ,$2.00 ,$9.99 ,,,
36361,Disney Infinity,Hulkbuster - 3.0,$24.99 ,,$40.25 ,$7.80 ,$25.99 ,$9.30 ,$30.99 ,,,
35728,Disney Infinity,Iron Fist - 2.0,$3.47 ,,$3.87 ,,$3.59 ,$1.00 ,$4.99 ,,,
35729,Disney Infinity,Iron Man - 2.0,$4.75 ,,$16.88 ,$1.00 ,$4.99 ,$1.40 ,$6.99 ,,,
34217,Disney Infinity,Jack Skellington,$11.56 ,,$21.19 ,$2.40 ,$11.99 ,$3.00 ,$14.99 ,,,
34224,Disney Infinity,Jack Sparrow,$4.23 ,,$4.72 ,$0.88 ,$4.39 ,$1.20 ,$5.99 ,,,
35713,Disney Infinity,Jack Sparrow - Crystal,$10.73 ,,$17.35 ,$2.20 ,$10.99 ,$2.80 ,$13.99 ,,,
35730,Disney Infinity,Jasmine - 2.0,$1.71 ,,$7.70 ,,$1.99 ,,$2.99 ,,,
34194,Disney Infinity,Jessie,$4.78 ,,$8.99 ,$1.00 ,$4.99 ,$1.40 ,$6.99 ,,,
36025,Disney Infinity,Joy - 3.0,,,,,,,,,,
36031,Disney Infinity,Kanan Jarrus - 3.0,$0.59 ,,$2.60 ,,$1.99 ,,$2.99 ,,,
36354,Disney Infinity,"Kanan Jarrus - 3.0, Light FX",$1.81 ,,$8.15 ,,$1.99 ,,$2.99 ,,,
36364,Disney Infinity,Kylo Ren - 3.0,$2.95 ,,$5.00 ,,$3.09 ,$1.00 ,$4.99 ,,,
36183,Disney Infinity,Leia Organa - 3.0,,,,,,,,,,
34203,Disney Infinity,Lightning McQueen,$5.13 ,,$9.99 ,$1.08 ,$5.39 ,$1.40 ,$6.99 ,,,
34204,Disney Infinity,Lightning McQueen - Crystal,$5.01 ,,$14.32 ,$1.06 ,$5.29 ,$1.40 ,$6.99 ,,,
35731,Disney Infinity,Loki - 2.0,$0.99 ,,$4.46 ,,$1.99 ,,$2.99 ,,,
34218,Disney Infinity,Lone Ranger,$5.45 ,,$17.35 ,$1.14 ,$5.69 ,$1.60 ,$7.99 ,,,
35714,Disney Infinity,Lone Ranger - Crystal,$4.44 ,,$19.99 ,$0.94 ,$4.69 ,$1.20 ,$5.99 ,,,
36182,Disney Infinity,Luke Skywalker - 3.0,,,,,,,,,,
36359,Disney Infinity,"Luke Skywalker - 3.0, Light FX",$3.99 ,,$8.95 ,$0.84 ,$4.19 ,$1.20 ,$5.99 ,,,
35732,Disney Infinity,Maleficent - 2.0,$2.43 ,,$10.94 ,,$2.59 ,$0.80 ,$3.99 ,,,
34205,Disney Infinity,Mater,$3.19 ,,$7.96 ,,$3.39 ,$1.00 ,$4.99 ,,,7.12725E+11
35803,Disney Infinity,Merida - 2.0,$4.98 ,,$5.99 ,$1.04 ,$5.19 ,$1.40 ,$6.99 ,,,
36018,Disney Infinity,Mickey Mouse - 3.0,$5.00 ,,$9.97 ,$1.06 ,$5.29 ,$1.40 ,$6.99 ,,,
34198,Disney Infinity,Mike Wazowski,$2.34 ,,$9.25 ,,$2.49 ,$0.80 ,$3.99 ,,,7.12725E+11
36019,Disney Infinity,Minnie Mouse - 3.0,$2.00 ,,$2.00 ,,$2.09 ,,$2.99 ,,,
34207,Disney Infinity,Mr. Incredible,$3.01 ,,$8.80 ,,$3.19 ,$1.00 ,$4.99 ,,,
34422,Disney Infinity,Mr. Incredible - Crystal,$5.50 ,,$10.79 ,$1.16 ,$5.79 ,$1.60 ,$7.99 ,,,
34208,Disney Infinity,Mrs. Incredible,$4.48 ,,$13.06 ,$0.94 ,$4.69 ,$1.20 ,$5.99 ,,,
36022,Disney Infinity,Mulan - 3.0,$5.75 ,,$9.74 ,$1.20 ,$5.99 ,$1.60 ,$7.99 ,,,
35734,Disney Infinity,Nick Fury - 2.0,$3.00 ,,$5.95 ,,$3.19 ,$1.00 ,$4.99 ,,,
35735,Disney Infinity,Nova - 2.0,$0.99 ,,$22.99 ,,$1.99 ,,$2.99 ,,,
36036,Disney Infinity,Obi Wan Kenobi - 3.0,$1.48 ,,$5.46 ,,$1.99 ,,$2.99 ,,,
36358,Disney Infinity,"Obi-Wan - 3.0, Light FX",$5.95 ,,$26.78 ,$1.26 ,$6.29 ,$1.60 ,$7.99 ,,,
36021,Disney Infinity,Olaf - 3.0,$1.07 ,,$3.98 ,,$1.99 ,,$2.99 ,,,
34214,Disney Infinity,Phineas,$4.99 ,,$9.15 ,$1.04 ,$5.19 ,$1.40 ,$6.99 ,,,
36365,Disney Infinity,Poe Dameron - 3.0,$2.50 ,,$5.09 ,,$2.59 ,$0.80 ,$3.99 ,,,
36024,Disney Infinity,Quorra - 3.0,,,,,,,,,,
34199,Disney Infinity,Randall,$4.56 ,,$8.75 ,$0.96 ,$4.79 ,$1.40 ,$6.99 ,,,7.12725E+11
34220,Disney Infinity,Repunzel,$9.99 ,,$44.96 ,$2.00 ,$9.99 ,$2.40 ,$11.99 ,,,
36362,Disney Infinity,Rey - 3.0,$2.64 ,,$9.25 ,,$2.79 ,$0.80 ,$3.99 ,,,
35736,Disney Infinity,Rocket Raccoon - 2.0,$2.60 ,,$5.99 ,,$2.69 ,$0.80 ,$3.99 ,,,
35737,Disney Infinity,Ronan - 2.0,$2.16 ,,$7.06 ,,$2.29 ,$0.80 ,$3.99 ,,,
36033,Disney Infinity,Sabine Wren - 3.0,$2.15 ,,$9.68 ,,$2.29 ,$0.80 ,$3.99 ,,,
36026,Disney Infinity,Sadness - 3.0,$1.58 ,,$7.11 ,,$1.99 ,,$2.99 ,,,
36023,Disney Infinity,Sam Flynn - 3.0,,,,,,,,,,
34211,Disney Infinity,Sorcerer Mickey,$7.32 ,,$150.00 ,$1.54 ,$7.69 ,$2.00 ,$9.99 ,,,
35745,Disney Infinity,"Sorcerer Mickey - 2.0, Crystal",$4.89 ,,$22.01 ,$1.02 ,$5.09 ,$1.40 ,$6.99 ,,,
35738,Disney Infinity,Spiderman - 2.0,$17.56 ,,$27.94 ,$3.60 ,$17.99 ,$6.60 ,$21.99 ,,,
35739,Disney Infinity,Star Lord - 2.0,$4.25 ,,$22.63 ,$0.90 ,$4.49 ,$1.20 ,$5.99 ,,,
35740,Disney Infinity,Stitch - 2.0,$1.50 ,,$8.99 ,,$1.99 ,,$2.99 ,,,
34200,Disney Infinity,Sully,$2.22 ,,$6.99 ,,$2.29 ,$0.80 ,$3.99 ,,,
34423,Disney Infinity,Sully - Crystal,$6.74 ,,$7.00 ,$1.42 ,$7.09 ,$1.80 ,$8.99 ,,,
34210,Disney Infinity,Syndrome,$5.88 ,,$15.68 ,$1.24 ,$6.19 ,$1.60 ,$7.99 ,,,7.12725E+11
35741,Disney Infinity,Thor - 2.0,$1.50 ,,$4.00 ,,$1.99 ,,$2.99 ,,,
35742,Disney Infinity,Tinker Bell - 2.0,$2.00 ,,$8.59 ,,$2.09 ,,$2.99 ,,,
34219,Disney Infinity,Tonto,$4.69 ,,$9.99 ,$0.98 ,$4.89 ,$1.40 ,$6.99 ,,,
36360,Disney Infinity,Ultron - 3.0,$7.00 ,,$9.99 ,$1.48 ,$7.39 ,$2.00 ,$9.99 ,,,
34213,Disney Infinity,Venellope Von Schweetz,$4.51 ,,$15.12 ,$0.94 ,$4.69 ,$1.20 ,$5.99 ,,,
35743,Disney Infinity,Venom - 2.0,$2.99 ,,$3.99 ,,$3.09 ,$1.00 ,$4.99 ,,,
34209,Disney Infinity,Violet,$13.53 ,,$15.26 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,
34195,Disney Infinity,Woody,$4.57 ,,$8.38 ,$0.96 ,$4.79 ,$1.40 ,$6.99 ,,,
34212,Disney Infinity,Wreck-It Ralph,$6.06 ,,$9.37 ,$1.28 ,$6.39 ,$1.60 ,$7.99 ,,,
36037,Disney Infinity,Yoda - 3.0,$1.46 ,,$5.99 ,,$1.99 ,,$2.99 ,,,
36356,Disney Infinity,"Yoda - 3.0, Light FX",$5.07 ,,$22.77 ,$1.06 ,$5.29 ,$1.40 ,$6.99 ,,,
35744,Disney Infinity,Yondu - 2.0,$3.47 ,,$10.56 ,,$3.59 ,$1.00 ,$4.99 ,,,
36030,Disney Infinity,Zeb Orrelios - 3.0,$5.00 ,,$14.57 ,$1.06 ,$5.29 ,$1.40 ,$6.99 ,,,
42415,Famicom,'89 Dennou Kyusei Uranai,,,,,,,,,,
42416,Famicom,10-Yard Fight,$1.34 ,$8.50 ,$27.20 ,,$1.99 ,$1.80 ,$8.89 ,,,
42417,Famicom,1942,$5.23 ,$25.66 ,$52.80 ,$1.10 ,$5.49 ,$8.10 ,$26.99 ,,,
42418,Famicom,1943,$10.93 ,$19.63 ,$91.55 ,$2.20 ,$10.99 ,$6.30 ,$20.99 ,,,
42419,Famicom,1999: Hore,$4.83 ,$7.43 ,$23.78 ,$1.02 ,$5.09 ,$1.60 ,$7.79 ,,,
42420,Famicom,2010 Street Fighter,$75.00 ,$99.90 ,$319.68 ,$31.60 ,$78.99 ,$42.00 ,$104.99 ,,,
42421,Famicom,4 Nin Uchi Mahjong,$2.59 ,$7.00 ,$21.50 ,,$2.69 ,$1.50 ,$7.39 ,,,
42422,Famicom,8 Eyes,$16.13 ,$45.52 ,$145.66 ,$3.40 ,$16.99 ,$19.20 ,$47.99 ,,,
42423,Famicom,A Ressha de Ikou,$6.24 ,$26.35 ,$84.32 ,$1.32 ,$6.59 ,$8.40 ,$27.99 ,,,
42424,Famicom,A Week of Garfield,$29.03 ,$85.32 ,$241.36 ,$9.00 ,$29.99 ,$36.00 ,$89.99 ,,,
42461,Famicom,ASO: Armored Scrum Object,$4.62 ,$11.23 ,$35.94 ,$0.98 ,$4.89 ,$2.40 ,$11.99 ,,,
42425,Famicom,Aa Yakyuu Jinsei Icchokusen,$22.71 ,$61.32 ,$188.49 ,$7.20 ,$23.99 ,$25.60 ,$63.99 ,,,
42426,Famicom,Abadox,$32.00 ,$100.00 ,$275.56 ,$10.20 ,$33.99 ,$42.00 ,$104.99 ,,,
42427,Famicom,Abarenbou Tengu,$91.87 ,$204.99 ,$655.97 ,$38.40 ,$95.99 ,$86.00 ,$214.99 ,,,
42428,Famicom,Aces: Iron Eagle III,,,,,,,,,,
42649,Famicom,Advanced Dungeons & Dragons: Dragons of Flame,,,,,,,,,,
42812,Famicom,Advanced Dungeons & Dragons: Heroes of the Lance,,,,,,,,,,
42817,Famicom,Advanced Dungeons & Dragons: Hillsfar,$5.13 ,$13.85 ,$42.58 ,$1.08 ,$5.39 ,$3.00 ,$14.99 ,,,
43161,Famicom,Advanced Dungeons & Dragons: Pool of Radiance,$22.31 ,$22.57 ,$72.22 ,$6.90 ,$22.99 ,$7.20 ,$23.99 ,,,
42429,Famicom,Adventures of Lolo,$19.99 ,$60.24 ,$192.78 ,$6.30 ,$20.99 ,$25.20 ,$62.99 ,,,
42696,Famicom,Aerobics Studio,$9.10 ,$18.00 ,$57.60 ,$1.92 ,$9.59 ,$3.80 ,$18.99 ,,,
42431,Famicom,After Burner,$2.67 ,$6.51 ,$22.16 ,,$2.79 ,$1.40 ,$6.79 ,,,
42432,Famicom,Ai Sensei no Oshiete,,,,,,,,,,
42433,Famicom,Aighina no Yogen,$0.99 ,$2.97 ,$9.50 ,,$1.99 ,$1.00 ,$4.99 ,,,
42434,Famicom,Air Fortress,$5.42 ,$6.26 ,$26.62 ,$1.14 ,$5.69 ,$1.30 ,$6.59 ,,,
42435,Famicom,Airwolf,$13.00 ,$13.06 ,$108.34 ,$2.80 ,$13.99 ,$3.40 ,$16.99 ,,,
42436,Famicom,Akagawa Jirou no Yurei Ressha,,,,,,,,,,
42437,Famicom,Akira,$6.55 ,$22.62 ,$68.96 ,$1.38 ,$6.89 ,$7.20 ,$23.99 ,,,
42439,Famicom,Akuma Kun,$0.99 ,$7.00 ,$8.47 ,,$1.99 ,$1.50 ,$7.39 ,,,
42438,Famicom,Akuma no Shoutaijou,$27.05 ,$73.04 ,$224.52 ,$8.40 ,$27.99 ,$30.80 ,$76.99 ,,,
42440,Famicom,Akumajou Densetsu,$62.70 ,$102.50 ,$521.04 ,$26.40 ,$65.99 ,$43.20 ,$107.99 ,,,
42441,Famicom,Akumajou Dracula,$28.42 ,$54.64 ,$228.17 ,$9.00 ,$29.99 ,$22.80 ,$56.99 ,,,
42442,Famicom,Akumajou Special,$25.99 ,$92.04 ,$294.48 ,$8.10 ,$26.99 ,$38.80 ,$96.99 ,,,
42443,Famicom,Alien Syndrome,$9.42 ,$39.82 ,$127.41 ,$1.98 ,$9.89 ,$16.80 ,$41.99 ,,,
44961,Famicom,All Night Nippon Super Mario Bros [Disk],$388.52 ,"$1,049.00 ","$3,356.80 ",$163.20 ,$407.99 ,$440.40 ,"$1,100.99 ",,,
42898,Famicom,Altered Beast,$24.62 ,$59.53 ,$190.50 ,$7.80 ,$25.99 ,$25.20 ,$62.99 ,,,
42444,Famicom,America Oudan Ultra Quiz,$4.39 ,$11.85 ,$36.44 ,$0.92 ,$4.59 ,$2.40 ,$11.99 ,,,
42445,Famicom,American Dream,$0.99 ,$2.67 ,$8.22 ,,$1.99 ,$1.00 ,$4.99 ,,,
42446,Famicom,American Football: Touchdown Fever,,,,,,,,,,
42447,Famicom,Ankoku Shinwa: Yamato Takeru Densetsu,$8.69 ,$17.84 ,$57.09 ,$1.82 ,$9.09 ,$3.80 ,$18.99 ,,,
42448,Famicom,Antarctic Adventure,$5.56 ,$8.16 ,$46.07 ,$1.16 ,$5.79 ,$1.70 ,$8.59 ,,,
42449,Famicom,Aoki Ookami to Shiroki Mejika: Genchou Hishi,,,,,,,,,,
42450,Famicom,Aoki Ookami to Shiroki Mejika: Genghis Khan,,,,,,,,,,
42452,Famicom,Arctic,$4.73 ,$5.50 ,$17.60 ,$1.00 ,$4.99 ,$1.20 ,$5.79 ,,,
42453,Famicom,Argos no Senshi,$9.69 ,$12.36 ,$80.43 ,$2.00 ,$9.99 ,$2.60 ,$12.99 ,,,
42454,Famicom,Argus,$1.46 ,$9.60 ,$30.25 ,,$1.99 ,$2.00 ,$9.99 ,,,
42455,Famicom,Arkanoid,$2.69 ,$31.88 ,$66.66 ,,$2.79 ,$9.90 ,$32.99 ,,,
42456,Famicom,Arkanoid II,$6.24 ,$30.46 ,$65.49 ,$1.32 ,$6.59 ,$9.60 ,$31.99 ,,,
42457,Famicom,Armadillo,$14.07 ,$31.99 ,$102.37 ,$3.00 ,$14.99 ,$10.20 ,$33.99 ,,,
42459,Famicom,Artelius,$1.26 ,$3.24 ,$10.37 ,,$1.99 ,$1.00 ,$4.99 ,,,
42460,Famicom,Asmik-Kun Land,$22.78 ,$48.44 ,$155.01 ,$7.20 ,$23.99 ,$20.40 ,$50.99 ,,,
42462,Famicom,Astro Fang,$10.99 ,$33.69 ,$107.81 ,$2.40 ,$11.99 ,$10.50 ,$34.99 ,,,
42463,Famicom,Astro Robo SASA,$1.14 ,$16.07 ,$51.42 ,,$1.99 ,$3.40 ,$16.99 ,,,
42464,Famicom,Athena,$10.38 ,$120.00 ,$184.58 ,$2.20 ,$10.99 ,$50.40 ,$125.99 ,,,
42694,Famicom,Athletic World,$1.21 ,$2.67 ,$8.54 ,,$1.99 ,$1.00 ,$4.99 ,,,
42465,Famicom,Atlantis no Nazo,$1.14 ,$4.51 ,$12.37 ,,$1.99 ,$1.00 ,$4.99 ,,,
42466,Famicom,Attack Animal Gakuen,$12.18 ,$32.94 ,$104.16 ,$2.60 ,$12.99 ,$10.50 ,$34.99 ,,,
42467,Famicom,B-Wings,$3.88 ,$9.74 ,$41.82 ,$0.82 ,$4.09 ,$2.00 ,$9.99 ,,,
42468,Famicom,Babel no Tou,$7.21 ,$26.99 ,$60.67 ,$1.52 ,$7.59 ,$8.40 ,$27.99 ,,,
42469,Famicom,Baken Hisshou Gaku,$1.99 ,$4.91 ,$15.71 ,,$2.09 ,$1.00 ,$5.19 ,,,
42470,Famicom,Bakushou Ai no Gekijou,$3.79 ,$10.23 ,$31.46 ,$0.80 ,$3.99 ,$2.20 ,$10.99 ,,,
42472,Famicom,Bakushou Jinsei Gekijou,$2.50 ,$6.75 ,$20.75 ,,$2.59 ,$1.40 ,$7.09 ,,,
42473,Famicom,Bakushou Jinsei Gekijou 2,,,,,,,,,,
42474,Famicom,Bakushou Jinsei Gekijou 3,$2.04 ,$5.50 ,$17.60 ,,$2.09 ,$1.20 ,$5.79 ,,,
42471,Famicom,Bakushou Star Monomane Shitennou,$2.46 ,$6.64 ,$20.42 ,,$2.59 ,$1.40 ,$6.99 ,,,
42475,Famicom,Ballblazer,$2.83 ,$12.01 ,$24.57 ,,$2.99 ,$2.60 ,$12.99 ,,,
42476,Famicom,Balloon Fight,$6.52 ,$12.71 ,$51.13 ,$1.38 ,$6.89 ,$2.60 ,$12.99 ,,,
42477,Famicom,Baltron,$1.15 ,$5.72 ,$11.95 ,,$1.99 ,$1.20 ,$5.99 ,,,
42478,Famicom,Banana,$6.43 ,$7.01 ,$53.54 ,$1.36 ,$6.79 ,$1.50 ,$7.39 ,,,
42479,Famicom,Bananan Ouji no Daibouken,$26.48 ,$82.87 ,$265.18 ,$8.40 ,$27.99 ,$34.80 ,$86.99 ,,,
42480,Famicom,Barcode World,$5.49 ,$7.69 ,$12.99 ,$1.16 ,$5.79 ,$1.60 ,$8.09 ,,,
42482,Famicom,Bard's Tale,$16.86 ,$45.52 ,$139.94 ,$3.60 ,$17.99 ,$19.20 ,$47.99 ,,,
42481,Famicom,Bard's Tale II,,,,,,,,,,
42483,Famicom,Baseball,$1.55 ,$1.97 ,$14.77 ,,$1.99 ,$1.00 ,$4.99 ,,,
42484,Famicom,Baseball Fighter,$1.50 ,$5.19 ,$16.60 ,,$1.99 ,$1.10 ,$5.49 ,,,
42485,Famicom,Baseball Star,$0.99 ,$10.00 ,$20.11 ,,$1.99 ,$2.20 ,$10.99 ,,,
42486,Famicom,Batman,$11.87 ,$39.89 ,$116.77 ,$2.40 ,$11.99 ,$16.80 ,$41.99 ,,,
42487,Famicom,Batsu & Terii,$11.50 ,$31.05 ,$95.45 ,$2.40 ,$11.99 ,$9.90 ,$32.99 ,,,
42488,Famicom,Battle Baseball,$2.76 ,$8.21 ,$26.27 ,,$2.89 ,$1.70 ,$8.59 ,,,
42489,Famicom,Battle City,$16.32 ,$45.87 ,$146.78 ,$3.40 ,$16.99 ,$19.20 ,$47.99 ,,,
42490,Famicom,Battle Fleet,$0.99 ,$2.67 ,$8.22 ,,$1.99 ,$1.00 ,$4.99 ,,,
42491,Famicom,Battle Formula,,,,,,,,,,
42492,Famicom,Battle Rush,,,,,,,,,,
42493,Famicom,Battle Stadium,,,,,,,,,,
42494,Famicom,Battle Storm,$2.26 ,$6.10 ,$19.52 ,,$2.39 ,$1.30 ,$6.39 ,,,
42495,Famicom,Battletoads,$78.43 ,$362.31 ,$868.97 ,$32.80 ,$81.99 ,$152.00 ,$379.99 ,,,
42496,Famicom,Be-Bop High School,$0.99 ,$2.67 ,$8.22 ,,$1.99 ,$1.00 ,$4.99 ,,,
42497,Famicom,Best Keiba: Derby Stallion,$0.99 ,$2.67 ,$8.22 ,,$1.99 ,$1.00 ,$4.99 ,,,
42500,Famicom,Best Play Baseball '90,$0.99 ,$11.98 ,$38.34 ,,$1.99 ,$2.60 ,$12.99 ,,,
42498,Famicom,Best Play Baseball Special,$2.97 ,$8.40 ,$26.88 ,,$3.09 ,$1.80 ,$8.79 ,,,
42499,Famicom,Best Play Pro Baseball Yakyuu,$0.99 ,$2.67 ,$8.22 ,,$1.99 ,$1.00 ,$4.99 ,,,
42501,Famicom,Best Play Pro Baseball Yakyuu II,$0.99 ,$2.67 ,$8.22 ,,$1.99 ,$1.00 ,$4.99 ,,,
42502,Famicom,Best Play Pro Yakyuu Special,,,,,,,,,,
42503,Famicom,Bikkuri Nekketsu Shinkiroku,$9.95 ,$25.94 ,$83.00 ,$2.00 ,$9.99 ,$8.10 ,$26.99 ,,,
42504,Famicom,Bikkuriman World,$0.99 ,$2.71 ,$8.67 ,,$1.99 ,$1.00 ,$4.99 ,,,
42505,Famicom,Binary Land,$4.83 ,$7.63 ,$34.78 ,$1.02 ,$5.09 ,$1.60 ,$7.99 ,,,
42506,Famicom,Bio Miracle Bokutte Upa,$28.01 ,$62.53 ,$236.72 ,$8.70 ,$28.99 ,$26.40 ,$65.99 ,,,
42507,Famicom,Bio Senshi Dan,$6.11 ,$15.65 ,$50.08 ,$1.28 ,$6.39 ,$3.20 ,$15.99 ,,,
42508,Famicom,Bird Week,$2.66 ,$7.06 ,$22.75 ,,$2.79 ,$1.50 ,$7.39 ,,,
42510,Famicom,Black Bass,$1.00 ,$2.67 ,$8.47 ,,$1.99 ,$1.00 ,$4.99 ,,,
42509,Famicom,Black Bass II,$0.99 ,$4.20 ,$13.44 ,,$1.99 ,$1.00 ,$4.99 ,,,
42511,Famicom,Block Set,$35.99 ,$39.40 ,$75.63 ,$15.20 ,$37.99 ,$16.40 ,$40.99 ,,,
42512,Famicom,Blodia Land: Puzzle Quest,$6.66 ,$42.80 ,$136.95 ,$1.40 ,$6.99 ,$18.00 ,$44.99 ,,,
42513,Famicom,Bloody Warriors,$6.64 ,$36.29 ,$116.13 ,$1.40 ,$6.99 ,$15.20 ,$37.99 ,,,
42514,Famicom,Blue Marlin,$3.80 ,$9.96 ,$31.87 ,$0.80 ,$3.99 ,$2.00 ,$9.99 ,,,
43112,Famicom,Blue Train Murder Case,$0.99 ,$2.67 ,$8.22 ,,$1.99 ,$1.00 ,$4.99 ,,,
42515,Famicom,Bokosuka Wars,$0.99 ,$7.47 ,$63.49 ,,$1.99 ,$1.60 ,$7.79 ,,,
42516,Famicom,Bomber King,$1.37 ,$5.24 ,$16.77 ,,$1.99 ,$1.10 ,$5.49 ,,,
42517,Famicom,Bomberman,$5.10 ,$14.02 ,$53.47 ,$1.08 ,$5.39 ,$3.00 ,$14.99 ,,,
42518,Famicom,Bomberman II,$8.47 ,$19.75 ,$71.30 ,$1.78 ,$8.89 ,$6.30 ,$20.99 ,,,
42519,Famicom,Booby Kids,$8.75 ,$24.14 ,$78.88 ,$1.84 ,$9.19 ,$7.50 ,$24.99 ,,,
42520,Famicom,Boulder Dash,$7.54 ,$24.17 ,$77.34 ,$1.58 ,$7.89 ,$7.50 ,$24.99 ,,,
42521,Famicom,Bubble Bobble 2,,,,,,,,,,
42522,Famicom,Bucky O'Hare,$55.19 ,$110.18 ,$458.33 ,$23.20 ,$57.99 ,$46.40 ,$115.99 ,,,
42523,Famicom,Buggy Popper,$1.21 ,$3.09 ,$9.89 ,,$1.99 ,$1.00 ,$4.99 ,,,
42524,Famicom,Burai Fighter,$6.33 ,$8.07 ,$52.54 ,$1.34 ,$6.69 ,$1.70 ,$8.49 ,,,
42525,Famicom,BurgerTime,$3.55 ,$19.71 ,$63.07 ,,$3.69 ,$6.30 ,$20.99 ,,,
42526,Famicom,Business Wars,,,,,,,,,,
42527,Famicom,Cadillac,$0.99 ,$1.00 ,$8.22 ,,$1.99 ,$1.00 ,$4.99 ,,,
42528,Famicom,Capcom Barcelona '92,$3.39 ,$10.77 ,$34.45 ,,$3.59 ,$2.20 ,$10.99 ,,,
42529,Famicom,Captain Ed,$1.52 ,$3.94 ,$12.61 ,,$1.99 ,$1.00 ,$4.99 ,,,
42530,Famicom,Captain Saver,$103.88 ,$303.53 ,$971.30 ,$43.60 ,$108.99 ,$127.60 ,$318.99 ,,,
42531,Famicom,Captain Silver,$13.51 ,$33.62 ,$107.58 ,$2.80 ,$13.99 ,$10.50 ,$34.99 ,,,
42532,Famicom,Captain Tsubasa,$1.69 ,$11.50 ,$36.17 ,,$1.99 ,$2.40 ,$11.99 ,,,
42533,Famicom,Captain Tsubasa II,$2.69 ,$11.99 ,$35.42 ,,$2.79 ,$2.60 ,$12.99 ,,,
42534,Famicom,Casino Derby,$13.00 ,$35.10 ,$107.90 ,$2.80 ,$13.99 ,$14.80 ,$36.99 ,,,
42535,Famicom,Castle Excellent,$1.90 ,$17.04 ,$42.40 ,,$1.99 ,$3.60 ,$17.99 ,,,
42536,Famicom,Castle Quest,$1.55 ,$16.47 ,$52.70 ,,$1.99 ,$3.40 ,$16.99 ,,,
42537,Famicom,Chack 'n Pop,$8.45 ,$25.91 ,$82.91 ,$1.78 ,$8.89 ,$8.10 ,$26.99 ,,,
42538,Famicom,Challenger,$0.99 ,$3.48 ,$6.40 ,,$1.99 ,$1.00 ,$4.99 ,,,
42539,Famicom,Championship Bowling,$1.76 ,$4.21 ,$13.47 ,,$1.99 ,$1.00 ,$4.99 ,,,
42540,Famicom,Championship Lode Runner,$1.31 ,$4.99 ,$15.94 ,,$1.99 ,$1.00 ,$5.19 ,,,
42541,Famicom,Chaos World,$47.74 ,$102.52 ,$328.06 ,$20.00 ,$49.99 ,$43.20 ,$107.99 ,,,
42542,Famicom,Chester Field,$5.50 ,$12.27 ,$39.26 ,$1.16 ,$5.79 ,$2.60 ,$12.99 ,,,
42543,Famicom,Chibi Maruko-chan,$4.97 ,$10.48 ,$33.60 ,$1.04 ,$5.19 ,$2.20 ,$10.99 ,,,
42544,Famicom,Chiisana Obake,$13.06 ,$51.85 ,$165.92 ,$2.80 ,$13.99 ,$21.60 ,$53.99 ,,,
42545,Famicom,Chiki Chiki Machine,$33.62 ,$103.23 ,$330.34 ,$10.50 ,$34.99 ,$43.20 ,$107.99 ,,,
42546,Famicom,Chip and Dale Rescue Rangers,$20.72 ,$340.04 ,$521.63 ,$6.60 ,$21.99 ,$142.80 ,$356.99 ,,,
42547,Famicom,Chip and Dale Rescue Rangers 2,$55.21 ,$245.17 ,$784.55 ,$23.20 ,$57.99 ,$102.80 ,$256.99 ,,,
42548,Famicom,Chiteisenku Bazolder,,,,,,,,,,
42549,Famicom,Chiyonofuji no Ooichou,$1.75 ,$4.54 ,$14.53 ,,$1.99 ,$1.00 ,$4.99 ,,,
42550,Famicom,Choplifter,$6.00 ,$17.11 ,$49.80 ,$1.26 ,$6.29 ,$3.60 ,$17.99 ,,,
42551,Famicom,Chou Jinrou Senki,,,,,,,,,,
